코드,회사명,외인지분율_25년말,외인지분율_전월,외인지분율_최근,변화폭_25년말比,변화폭_전월比,PBR_최근,시가총액_억,종가_최근,순매수억_외국인_26누계,순매수억_기관_26누계,순매수억_개인_26누계,순매수억_사모_26누계,강도_외국인_26누계,수급동행,플래그_주식수변동의심,플래그_기관동반,플래그_개인순매도,변화폭순위
377300,카카오페이,26.56,28.17,28.38,1.82,0.21,2.83,53770.0,39750.0,-829.9,833.8,-11.7,132.0,,,True,True,True,192
028260,삼성물산,28.98,30.62,30.75,1.77,0.13,1.18,585425.0,361000.0,297.9,686.7,-809.0,-434.4,,,False,True,True,193
00806K,대덕1우,0.25,2.1,2.02,1.77,-0.08,0.0,131.0,10810.0,0.4,0.1,-0.1,,,,True,True,True,193
042700,한미반도체,6.16,7.03,7.92,1.76,0.89,28.24,195867.0,205500.0,3937.6,2902.7,-6973.4,-3070.6,,,False,True,True,195
37550K,DL이앤씨우,6.36,8.12,8.11,1.75,-0.01,0.0,469.0,22200.0,3.6,-4.0,5.2,-0.7,,,True,False,False,196
000050,경방,0.95,2.66,2.69,1.74,0.03,0.26,2240.0,8170.0,42.1,7.3,-13.9,0.7,,,True,True,True,197
317400,자이에스앤디,0.91,2.22,2.64,1.73,0.42,0.4,1842.0,4750.0,22.6,32.5,-38.5,50.0,,,True,True,True,198
034020,두산에너빌리티,22.48,24.23,24.19,1.71,-0.04,6.02,468891.0,73200.0,16797.5,1123.7,-18937.5,-106.4,,,False,True,True,199
001780,알루코,2.92,4.56,4.63,1.71,0.07,0.49,1603.0,1655.0,56.7,28.3,-87.7,2.5,,,False,True,True,199
006880,신송홀딩스,1.7,3.26,3.41,1.71,0.15,0.47,561.0,4740.0,13.3,4.2,-19.0,0.3,,,True,True,True,199
004430,송원산업,13.88,15.64,15.58,1.7,-0.06,0.38,2911.0,12130.0,54.7,27.3,-63.4,8.2,,,False,True,True,202
011210,현대위아,17.44,18.45,19.11,1.67,0.66,0.44,16290.0,59900.0,372.8,-635.9,284.8,-98.3,,,False,False,False,203
007070,GS리테일,11.97,14.01,13.61,1.64,-0.4,0.68,22240.0,26600.0,209.7,757.5,-854.1,233.4,,,False,True,True,204
035510,신세계 I&C,4.0,5.25,5.64,1.64,0.39,0.37,1727.0,12350.0,-19.6,-132.0,147.5,-56.0,,,True,False,False,204
001560,제일연마,4.87,6.48,6.48,1.61,0.0,0.54,667.0,8770.0,1.2,-0.9,-0.3,-0.2,,,True,False,True,206
123890,한국자산신탁,2.35,3.78,3.95,1.6,0.17,0.25,2741.0,2240.0,37.2,49.9,-85.1,-0.7,,,True,True,True,207
003030,세아제강지주,6.3,7.55,7.9,1.6,0.35,0.2,4295.0,103700.0,13.5,-301.3,251.1,78.9,,,True,False,False,207
004310,현대약품,2.96,3.72,4.56,1.6,0.84,1.49,1496.0,4675.0,40.0,4.5,145.7,2.7,,,True,True,False,207
000120,CJ대한통운,15.31,17.05,16.9,1.59,-0.15,0.35,16790.0,73600.0,499.1,-530.3,8.3,-77.0,,,False,False,False,210
000520,삼일제약,2.33,3.95,3.91,1.58,-0.04,0.96,1306.0,6020.0,44.7,-42.9,-1.7,2.2,,,True,False,True,211
055490,테이팩스,3.08,4.69,4.65,1.57,-0.04,0.38,598.0,12500.0,13.2,-9.3,-6.7,-0.4,,,True,False,True,212
000230,일동홀딩스,1.31,2.75,2.87,1.56,0.12,0.4,679.0,5880.0,23.5,0.7,-24.9,1.5,,,True,True,True,213
465770,STX그린로지스,1.62,3.15,3.17,1.55,0.02,0.77,182.0,2540.0,-6.6,-0.9,26.4,-0.1,,,True,False,False,214
018880,한온시스템,5.26,7.45,6.79,1.53,-0.66,0.94,35303.0,3440.0,388.3,-2107.4,1698.4,-110.6,,,False,False,False,215
017900,광전자,17.95,19.34,19.48,1.53,0.14,1.27,3511.0,6060.0,-46.6,4.4,63.3,-3.4,,,True,True,False,215
003550,LG,35.1,36.25,36.62,1.52,0.37,0.53,150134.0,99300.0,668.9,-1946.4,1255.4,-162.2,,,False,False,False,217
000910,유니온,4.36,5.9,5.86,1.5,-0.04,0.42,454.0,2905.0,7.9,-3.2,-4.6,0.0,,,True,False,True,218
004090,한국석유,2.98,5.21,4.47,1.49,-0.74,0.71,1459.0,11490.0,-41.1,-7.1,65.6,0.0,,,True,False,False,219
025860,남해화학,2.87,4.19,4.36,1.49,0.17,0.5,2857.0,5750.0,-5.8,-15.6,20.2,-14.9,,,True,False,False,219
272210,한화시스템,8.51,10.08,9.99,1.48,-0.09,2.56,125631.0,66500.0,2424.5,-1737.8,-991.7,-431.9,,,False,False,True,221
185750,종근당,14.68,16.48,16.16,1.48,-0.32,0.92,9717.0,70400.0,106.4,-29.1,-107.3,18.8,,,False,False,True,221
017800,현대엘리베이터,21.78,23.08,23.25,1.47,0.17,1.83,26856.0,68700.0,382.0,-2309.0,1772.7,-577.8,,,False,False,False,223
003535,한화투자증권우,1.0,2.68,2.47,1.47,-0.21,0.0,287.0,5980.0,1.4,0.0,-1.7,,,,True,False,True,223
082640,동양생명,47.94,49.3,49.4,1.46,0.1,0.78,12048.0,7720.0,22.2,318.0,-339.8,8.3,,,True,True,True,225
003350,한국화장품제조,0.73,2.06,2.19,1.46,0.13,1.35,1765.0,7790.0,46.2,-14.3,-32.1,41.4,,,True,False,True,225
047050,포스코인터내셔널,6.43,8.09,7.88,1.45,-0.21,1.29,89017.0,50600.0,1499.0,1680.7,-3153.7,-54.3,,,False,True,True,227
007340,DN오토모티브,4.57,6.28,6.02,1.45,-0.26,0.98,22176.0,37900.0,182.7,246.1,-403.6,176.9,,,False,True,True,227
009190,대양금속,1.5,4.42,2.94,1.44,-1.48,1.14,895.0,2035.0,4.0,-1.3,-1.1,-0.1,,,True,False,True,229
452260,한화갤러리아,1.28,2.63,2.72,1.44,0.09,0.47,3784.0,1952.0,-22.5,14.9,26.4,-7.2,,,True,True,False,229
067830,세이브존I&C,8.38,9.93,9.81,1.43,-0.12,0.17,919.0,2240.0,15.7,-6.2,-13.7,-3.9,,,True,False,True,231
000300,DH오토넥스,0.68,2.09,2.09,1.41,0.0,4.81,1740.0,4200.0,,,,,,,False,False,False,232
000225,유유제약1우,0.96,2.19,2.36,1.4,0.17,0.0,85.0,3730.0,1.0,0.0,2.0,,,,True,False,False,233
281820,케이씨텍,12.13,13.0,13.52,1.39,0.52,3.35,17819.0,90000.0,9.3,-39.7,-44.5,105.5,,,True,False,True,234
013870,지엠비코리아,55.0,56.3,56.38,1.38,0.08,0.26,740.0,3880.0,8.0,-0.9,-6.2,-0.3,,,True,False,True,235
003000,부광약품,6.17,7.73,7.54,1.37,-0.19,1.14,3878.0,3930.0,35.8,203.4,-245.1,-0.5,,,True,True,True,236
058860,KTis,5.47,5.91,6.83,1.36,0.92,0.32,877.0,2520.0,-2.7,22.6,-28.1,30.7,,,True,True,True,237
033270,유나이티드제약,6.9,7.92,8.22,1.32,0.3,0.61,2767.0,17390.0,34.6,-1.9,-28.4,-1.0,,,True,False,True,238
001800,오리온홀딩스,8.48,9.21,9.79,1.31,0.58,0.65,16122.0,26800.0,71.5,247.8,-295.3,15.1,,,False,True,True,239
057050,현대홈쇼핑,14.09,15.4,15.4,1.31,0.0,0.42,10476.0,87300.0,84.5,264.6,-328.8,301.1,,,False,True,True,239
000070,삼양홀딩스,6.93,7.91,8.23,1.3,0.32,0.22,4363.0,56200.0,69.1,-11.0,-39.8,7.4,,,False,False,True,241
000220,유유제약,1.49,1.77,2.77,1.28,1.0,0.51,568.0,3610.0,5.2,-0.7,-6.1,0.0,,,True,False,True,242
007120,미래아이앤지,1.28,2.52,2.56,1.28,0.04,0.7,341.0,1248.0,-2.0,0.2,3.2,0.3,,,True,True,False,242
092780,DYP,1.62,3.0,2.9,1.28,-0.1,0.3,452.0,3435.0,6.2,-1.1,2.0,0.1,,,True,False,False,242
439260,대한조선,1.04,2.17,2.31,1.27,0.14,1.64,17692.0,46450.0,423.4,-137.8,-259.9,-388.4,,,False,False,True,245
480370,씨케이솔루션,0.6,1.99,1.87,1.27,-0.12,0.53,388.0,1196.0,11.9,-52.6,63.2,-51.3,,,True,False,False,245
024090,디씨엠,3.88,4.89,5.14,1.26,0.25,0.35,1236.0,10840.0,4.0,8.5,-12.2,4.2,,,True,True,True,247
071055,한국금융지주우,21.6,23.38,22.86,1.26,-0.52,0.0,9168.0,156500.0,127.9,116.3,-295.5,-63.9,,,False,True,True,247
014130,한익스프레스,1.68,2.67,2.94,1.26,0.27,0.3,254.0,2120.0,1.8,-0.5,-3.3,0.0,,,True,False,True,247
030720,동원수산,6.84,8.29,8.09,1.25,-0.2,0.48,271.0,5820.0,3.6,-1.3,-7.2,-0.8,,,True,False,True,250
084680,이월드,1.33,1.46,2.57,1.24,1.11,0.46,990.0,698.0,9.7,-11.6,2.3,-0.2,,,True,False,False,251
155660,DSR,1.7,2.65,2.93,1.23,0.28,0.29,718.0,4490.0,6.5,-2.1,-5.7,-0.2,,,True,False,True,252
33626L,두산퓨얼셀2우B,0.59,0.72,1.82,1.23,1.1,0.0,224.0,7510.0,0.2,0.8,-1.2,,,,True,True,True,252
00279K,아모레퍼시픽홀딩스3우C,3.18,4.21,4.4,1.22,0.19,0.0,1457.0,20550.0,17.5,-10.2,-24.7,2.4,,,True,False,True,254
112610,씨에스윈드,14.71,16.34,15.92,1.21,-0.42,1.49,17459.0,41400.0,702.1,917.8,-1562.0,41.9,,,False,True,True,255
002700,신일전자,3.27,5.41,4.47,1.2,-0.94,0.98,837.0,1195.0,-5.9,-2.8,-10.5,0.2,,,True,False,True,256
010960,삼호개발,5.64,5.35,6.83,1.19,1.48,0.36,930.0,3855.0,-16.8,-12.9,42.6,-12.4,,,True,False,False,257
014915,성문전자우,0.16,1.35,1.35,1.19,0.0,0.0,27.0,4530.0,0.0,0.0,0.0,,,,True,False,False,257
012450,한화에어로스페이스,44.16,45.38,45.34,1.18,-0.04,4.97,482633.0,936000.0,6111.7,1919.3,-7639.6,-550.6,,,False,True,True,259
005070,코스모신소재,5.19,6.03,6.37,1.18,0.34,2.52,12804.0,38550.0,411.4,-94.8,-303.2,8.9,,,False,False,True,259
136490,선진,6.42,6.62,7.59,1.17,0.97,0.41,2333.0,9810.0,16.3,-14.3,-39.2,-2.7,,,True,False,True,261
036460,한국가스공사,10.46,11.43,11.62,1.16,0.19,0.26,30186.0,32700.0,458.0,-730.6,406.1,-34.5,,,False,False,False,262
210540,디와이파워,12.13,13.28,13.28,1.15,0.0,0.39,1212.0,10980.0,15.1,-55.6,46.2,-32.0,,,True,False,False,263
016610,DB증권,8.52,9.22,9.65,1.13,0.43,0.34,3922.0,9240.0,39.7,-52.6,5.4,1.5,,,True,False,False,264
009580,무림P&P,1.27,2.52,2.4,1.13,-0.12,0.17,1002.0,1607.0,-4.4,-8.7,14.3,0.1,,,True,False,False,264
128820,대성산업,1.39,2.35,2.52,1.13,0.17,0.25,1882.0,4160.0,-1.4,-2.1,38.8,-0.2,,,True,False,False,264
002785,진흥기업우B,0.0,0.65,1.12,1.12,0.47,0.0,14.0,1587.0,,0.0,0.0,,,,False,False,False,267
453340,현대그린푸드,14.81,15.72,15.92,1.11,0.2,0.81,5926.0,18250.0,54.7,-30.3,-96.6,-36.1,,,False,False,True,268
096775,SK이노베이션우,12.92,13.86,14.03,1.11,0.17,0.0,748.0,59900.0,13.3,8.5,-24.5,0.0,,,True,True,True,268
163560,동일고무벨트,2.78,4.03,3.89,1.11,-0.14,0.32,771.0,5550.0,9.8,-7.5,-4.3,0.3,,,True,False,True,268
484870,엠앤씨솔루션,10.4,11.78,11.51,1.11,-0.27,3.6,2339.0,25550.0,241.8,-627.8,383.8,-53.6,,,False,False,False,268
017940,E1,5.31,6.24,6.41,1.1,0.17,0.24,5817.0,84800.0,75.4,37.5,-110.8,-17.2,,,False,True,True,272
009970,영원무역홀딩스,22.1,23.27,23.19,1.09,-0.08,0.74,25014.0,193100.0,22.6,261.4,-243.1,-106.0,,,True,True,True,273
002170,SYTS,3.33,4.02,4.41,1.08,0.39,0.32,1659.0,55300.0,8.3,2.4,-8.6,0.9,,,True,True,True,274
008355,남선알미우,0.57,1.63,1.65,1.08,0.02,0.0,21.0,6670.0,0.0,0.0,-0.5,,,,True,False,True,274
002240,고려제강,6.0,6.99,7.07,1.07,0.08,0.25,4622.0,17120.0,-14.8,-10.6,151.5,-1.0,,,True,False,False,276
000087,하이트진로2우B,0.54,1.56,1.6,1.06,0.04,0.0,139.0,12280.0,0.0,0.1,-1.1,,,,True,True,True,277
002760,보락,2.67,3.77,3.73,1.06,-0.04,1.18,573.0,957.0,-2.8,0.4,2.0,0.1,,,True,True,False,277
008250,이건산업,5.08,6.57,6.14,1.06,-0.43,0.16,303.0,2770.0,-12.9,-16.0,28.5,-14.0,,,True,False,False,277
001200,유진투자증권,11.03,12.46,12.08,1.05,-0.38,0.35,4127.0,4260.0,2.8,94.9,-103.9,-12.6,,,True,True,True,280
005385,현대차우,56.7,58.16,57.75,1.05,-0.41,0.0,46635.0,199800.0,879.1,-1022.6,119.8,-361.7,,,False,False,False,280
014790,HL D&I,1.86,2.53,2.91,1.05,0.38,0.2,922.0,2435.0,19.3,2.5,-23.6,2.4,,,True,True,True,280
005430,한국공항,11.03,12.26,12.08,1.05,-0.18,0.62,2581.0,81500.0,21.2,-8.2,17.5,-1.1,,,True,False,False,280
004545,깨끗한나라우,3.56,4.61,4.6,1.04,-0.01,0.0,21.0,5690.0,0.0,0.0,0.4,,,,True,False,False,284
033530,SJG세종,5.85,6.87,6.88,1.03,0.01,0.31,1675.0,6020.0,9.9,-40.4,3.7,-5.7,,,True,False,False,285
000370,한화손해보험,11.91,12.89,12.93,1.02,0.04,0.34,6899.0,5910.0,27.8,171.9,-299.2,2.8,,,True,True,True,286
284740,쿠쿠홈시스,8.33,9.2,9.34,1.01,0.14,0.44,4734.0,21100.0,27.6,-38.6,9.6,-1.3,,,True,False,False,287
012690,모나리자,1.78,2.5,2.79,1.01,0.29,0.56,492.0,1346.0,2.2,-2.3,0.2,0.0,,,True,False,False,287
181710,NHN,12.2,13.49,13.2,1.0,-0.29,0.81,12528.0,38250.0,23.2,313.8,-845.6,1.2,,,True,True,True,289
049800,우진플라임,2.13,2.81,3.12,0.99,0.31,0.31,343.0,1717.0,2.4,-0.2,-1.7,0.0,,,False,False,True,290
032560,황금에스티,3.91,4.48,4.9,0.99,0.42,0.23,887.0,5220.0,8.9,-2.4,-4.1,-0.8,,,False,False,True,290
004380,삼익THK,36.72,37.72,37.7,0.98,-0.02,1.02,1608.0,7770.0,21.3,-43.6,18.0,-1.3,,,False,False,False,292
069730,DSR제강,8.2,9.29,9.17,0.97,-0.12,0.42,795.0,5520.0,-1.6,-2.0,-0.1,-1.0,,,False,False,True,293
023800,인지컨트롤스,2.96,4.48,3.93,0.97,-0.55,0.36,838.0,5300.0,20.1,-1.6,-20.5,0.1,,,False,False,True,293
068290,삼성출판사,0.41,1.35,1.38,0.97,0.03,0.37,604.0,6040.0,11.6,-0.9,-23.9,-0.1,,,False,False,True,293
259960,크래프톤,42.5,43.66,43.47,0.97,-0.19,1.51,109808.0,238000.0,-660.5,-574.9,-1679.0,-511.4,,,False,False,True,293
00680K,미래에셋증권2우B,21.81,23.64,22.77,0.96,-0.87,0.0,16994.0,12450.0,745.1,781.3,-990.1,-171.1,,,False,True,True,297
003670,포스코퓨처엠,8.77,9.61,9.73,0.96,0.12,3.3,134042.0,150700.0,2677.0,547.5,-3117.0,205.3,,,False,True,True,297
007575,일양약품우,0.26,1.22,1.22,0.96,0.0,0.0,32.0,7180.0,0.0,0.0,0.0,,,,False,False,False,297
000890,보해양조,2.68,2.47,3.64,0.96,1.17,0.5,450.0,1630.0,3.9,-2.1,-6.3,-1.2,,,False,False,True,297
123700,SJM,6.52,7.41,7.47,0.95,0.06,0.22,512.0,3280.0,4.3,-3.1,-0.0,-1.0,,,False,False,False,301
092790,넥스틸,2.54,2.61,3.49,0.95,0.88,0.59,2733.0,10510.0,-18.7,197.5,-210.4,-0.9,,,False,True,True,301
096760,JW홀딩스,2.26,3.07,3.2,0.94,0.13,0.98,2802.0,3790.0,25.8,-3.7,-25.9,-0.6,,,False,False,True,303
013580,계룡건설,8.09,9.69,9.02,0.93,-0.67,0.18,1745.0,19540.0,-30.6,13.4,23.9,-0.8,,,False,True,False,304
014280,금강공업,1.72,2.48,2.64,0.92,0.16,0.3,1101.0,3755.0,19.4,-5.7,-12.5,-0.1,,,False,False,True,305
047040,대우건설,10.86,10.99,11.78,0.92,0.79,1.96,65786.0,16010.0,383.0,-2030.9,1967.6,-811.1,,,False,False,False,305
006260,LS,17.64,19.56,18.55,0.91,-1.01,1.68,94692.0,303500.0,-273.4,875.0,-647.8,-603.9,,,False,True,True,307
373220,LG에너지솔루션,4.63,5.6,5.54,0.91,-0.06,3.8,768690.0,328500.0,8745.5,-113.2,5923.3,-687.2,,,False,False,False,307
011200,HMM,6.87,7.73,7.78,0.91,0.05,0.69,184403.0,19550.0,1424.7,-1070.3,-844.6,-106.6,,,False,False,True,307
006890,태경케미컬,1.14,2.01,2.01,0.87,0.0,0.42,727.0,6270.0,-10.1,-11.2,20.1,0.0,,,False,False,False,310
004360,세방,11.34,12.0,12.2,0.86,0.2,0.23,2414.0,12630.0,19.0,15.0,-40.6,18.8,,,False,True,True,311
000590,CS홀딩스,3.62,4.55,4.48,0.86,-0.07,0.22,816.0,70700.0,7.1,-0.2,-6.4,-0.5,,,False,False,True,311
006660,삼성공조,2.19,3.94,3.04,0.85,-0.9,0.28,819.0,10080.0,-13.4,0.4,6.5,0.0,,,False,True,False,313
004410,서울식품,1.69,2.19,2.53,0.84,0.34,1.48,396.0,1004.0,-8.0,-7.1,17.6,-8.2,,,False,False,False,314
001390,KG케미칼,11.43,12.33,12.27,0.84,-0.06,0.28,2763.0,4110.0,23.9,17.7,-98.1,-3.3,,,False,True,True,314
002720,국제약품,3.24,4.14,4.07,0.83,-0.07,0.74,727.0,3435.0,6.1,-1.6,-5.1,-0.3,,,False,False,True,316
086790,하나금융지주,67.44,68.5,68.25,0.81,-0.25,0.8,363812.0,132600.0,-1329.0,4710.8,-3244.9,-830.6,,,False,True,True,317
000725,현대건설우,4.09,4.6,4.89,0.8,0.29,0.0,507.0,48100.0,-5.8,35.5,-27.7,1.4,,,False,True,True,318
372910,한컴라이프케어,3.45,4.28,4.25,0.8,-0.03,0.36,458.0,1655.0,4.1,-2.3,-2.2,-0.3,,,False,False,True,318
033250,체시스,1.42,2.43,2.21,0.79,-0.22,0.41,188.0,2935.0,3.7,1.5,-16.9,1.2,,,False,True,True,320
002990,금호건설,2.48,3.27,3.27,0.79,0.0,2.04,5205.0,13970.0,-20.5,-40.2,50.9,-4.6,,,False,False,False,320
090460,비에이치,19.66,20.48,20.45,0.79,-0.03,0.79,6132.0,18190.0,39.3,849.3,-866.0,-65.1,,,False,True,True,320
013000,세우글로벌,1.02,1.74,1.77,0.75,0.03,0.61,336.0,1172.0,1.3,-0.3,-18.0,0.3,,,False,False,True,323
003545,대신증권우,12.32,12.74,13.07,0.75,0.33,0.0,4869.0,19970.0,-17.9,-81.1,40.5,-9.5,,,False,False,False,323
007540,샘표,3.81,4.53,4.56,0.75,0.03,0.4,1247.0,43350.0,6.5,-10.2,4.5,-0.7,,,False,False,False,323
005300,롯데칠성,15.69,16.0,16.44,0.75,0.44,0.67,9427.0,101600.0,142.5,-477.1,351.2,-169.7,,,False,False,False,323
005010,휴스틸,3.81,4.07,4.56,0.75,0.49,0.19,2042.0,3635.0,-23.9,26.4,-3.8,-1.2,,,False,True,True,323
214390,경보제약,1.63,2.25,2.36,0.73,0.11,0.83,1207.0,5050.0,-8.6,-5.6,7.4,-0.1,,,False,False,False,328
006980,우성,0.55,1.2,1.28,0.73,0.08,0.19,490.0,15870.0,3.9,-3.2,-27.3,-1.6,,,False,False,True,328
000700,유수홀딩스,20.66,21.31,21.39,0.73,0.08,0.45,1500.0,5760.0,9.2,-6.3,-3.9,0.3,,,False,False,True,328
011700,한신기계,5.98,6.59,6.71,0.73,0.12,0.87,762.0,2350.0,-8.8,-3.9,10.5,0.1,,,False,False,False,328
014580,태경비케이,3.32,3.61,4.04,0.72,0.43,0.47,1102.0,3995.0,-1.9,-4.5,7.6,0.0,,,False,False,False,332
066575,LG전자우,43.56,43.44,44.28,0.72,0.84,0.0,11460.0,66700.0,-533.4,80.9,438.8,-51.0,,,False,True,False,332
008730,율촌화학,4.3,4.81,5.01,0.71,0.2,1.19,3465.0,13970.0,36.4,-207.1,182.6,-1.5,,,False,False,False,334
023150,MH에탄올,1.02,1.74,1.72,0.7,-0.02,0.49,336.0,4550.0,0.8,-1.0,-8.8,0.0,,,False,False,True,335
016580,환인제약,10.85,11.22,11.55,0.7,0.33,0.44,1851.0,9950.0,14.7,-19.6,6.3,-0.3,,,False,False,False,335
217590,티엠씨,2.63,2.27,3.33,0.7,1.06,2.35,2626.0,10900.0,63.0,-112.6,270.9,-164.7,,,False,False,False,335
011150,CJ씨푸드,1.04,1.63,1.73,0.69,0.1,0.82,718.0,1999.0,-0.6,-1.5,2.9,0.0,,,False,False,False,338
002787,진흥기업2우B,0.11,0.1,0.8,0.69,0.7,0.0,10.0,3305.0,0.0,0.0,0.0,,,,False,False,False,338
001270,부국증권,0.35,1.03,1.03,0.68,0.0,0.57,5579.0,53800.0,84.5,-173.2,60.0,-1.2,,,False,False,False,340
45226K,한화갤러리아우,0.85,1.51,1.53,0.68,0.02,0.0,114.0,3925.0,-3.5,-3.3,5.9,,,,False,False,False,340
036420,콘텐트리중앙,1.42,0.63,2.09,0.67,1.46,0.26,381.0,1976.0,-8.2,-54.6,62.6,-6.5,,,False,False,False,342
003690,코리안리,25.45,25.9,26.12,0.67,0.22,0.67,24617.0,13930.0,-565.3,512.1,-37.4,229.0,,,False,True,True,342
267290,경동도시가스,7.61,8.16,8.27,0.66,0.11,0.24,1134.0,19230.0,6.9,-28.4,9.3,-23.0,,,False,False,False,344
077500,유니퀘스트,56.94,57.47,57.6,0.66,0.13,0.48,1190.0,5510.0,-7.1,-16.4,25.4,0.0,,,False,False,False,344
000157,두산2우B,2.33,2.51,2.98,0.65,0.47,0.0,3353.0,375500.0,37.1,60.1,-97.9,54.3,,,False,True,True,346
248170,샘표식품,6.88,7.4,7.53,0.65,0.13,0.38,1003.0,21950.0,5.7,-11.5,14.7,0.0,,,False,False,False,346
001060,JW중외제약,8.2,8.68,8.85,0.65,0.17,1.57,5589.0,24000.0,58.7,-58.0,-12.4,-30.9,,,False,False,True,346
091810,트리니티항공,0.36,0.95,1.01,0.65,0.06,4.33,2647.0,641.0,22.4,-196.5,168.2,-42.7,,,False,False,False,346
013360,일성건설,64.75,65.06,65.4,0.65,0.34,1.11,814.0,1506.0,2.2,8.6,-11.1,8.8,,,False,True,True,346
001755,한양증권우,0.6,1.09,1.24,0.64,0.15,0.0,94.0,19980.0,0.8,-0.1,-1.2,,,,False,False,True,351
064400,LG씨엔에스,5.19,5.53,5.83,0.64,0.3,2.25,66076.0,68200.0,819.9,-2494.6,3291.1,-1573.9,,,False,False,False,351
023350,한국종합기술,3.22,3.49,3.85,0.63,0.36,0.25,454.0,4150.0,2.9,0.1,-3.4,0.3,,,False,True,True,353
101530,해태제과식품,0.63,1.13,1.24,0.61,0.11,0.49,1668.0,5730.0,9.0,6.7,-19.7,11.7,,,False,True,True,354
002690,동일제강,0.67,1.14,1.28,0.61,0.14,0.2,312.0,1535.0,-0.6,1.6,-1.0,0.0,,,False,True,True,354
013570,디와이,3.67,4.19,4.27,0.6,0.08,0.24,1024.0,3890.0,2.0,-6.0,-4.2,0.0,,,False,False,True,356
093050,LF,13.1,13.76,13.7,0.6,-0.06,0.36,6433.0,22000.0,40.9,-72.1,-82.7,139.3,,,False,False,True,356
015230,대창단조,7.67,8.25,8.27,0.6,0.02,0.46,1596.0,5880.0,8.4,72.2,-61.3,39.9,,,False,True,True,356
003960,사조대림,1.01,1.49,1.6,0.59,0.11,0.39,2639.0,28800.0,19.4,-12.9,-80.0,-0.2,,,False,False,True,359
003010,혜인,3.88,4.32,4.47,0.59,0.15,0.32,535.0,4210.0,-11.3,-0.8,14.1,0.2,,,False,False,False,359
063160,종근당바이오,0.91,1.41,1.5,0.59,0.09,0.57,725.0,13220.0,-8.6,-4.8,13.4,0.0,,,False,False,False,359
007810,코리아써키트,5.88,5.29,6.46,0.58,1.17,4.34,16740.0,69800.0,106.0,1268.0,-1364.2,286.2,,,False,True,True,362
38380K,LX홀딩스1우,2.79,3.48,3.37,0.58,-0.11,0.0,107.0,7270.0,-0.2,0.0,-0.2,,,,False,False,True,362
088790,진도,4.0,4.62,4.57,0.57,-0.05,0.28,308.0,2475.0,0.4,-3.8,2.4,0.0,,,False,False,False,364
004440,삼일씨엔에스,1.12,1.64,1.68,0.56,0.04,0.26,690.0,5420.0,8.2,0.4,-7.9,0.5,,,False,True,True,365
111380,동인기연,0.75,1.17,1.31,0.56,0.14,0.5,781.0,12750.0,5.0,-2.1,-2.7,-0.2,,,False,False,True,365
005500,삼진제약,3.22,3.42,3.78,0.56,0.36,0.79,2427.0,18220.0,-16.6,-37.2,75.2,-1.9,,,False,False,False,365
139130,iM금융지주,45.72,46.2,46.28,0.56,0.08,0.47,29266.0,18220.0,-30.5,1004.0,-579.5,297.4,,,False,True,True,365
487570,HS효성,4.44,4.91,4.99,0.55,0.08,0.31,1626.0,43650.0,37.0,4.0,-31.1,-0.4,,,False,True,True,369
003475,유안타증권우,5.19,5.74,5.73,0.54,-0.01,0.0,537.0,4190.0,-0.9,0.5,-0.3,,,,False,True,True,370
006370,대구백화점,4.09,4.21,4.63,0.54,0.42,0.34,576.0,5320.0,1.1,-0.6,-1.9,0.0,,,False,False,True,370
006125,SK디스커버리우,6.39,6.83,6.93,0.54,0.1,0.0,461.0,37400.0,-0.9,0.8,6.6,,,,False,True,False,370
009540,HD한국조선해양,33.0,33.5,33.53,0.53,0.03,1.82,241690.0,341500.0,2492.6,112.4,-2479.9,-422.7,,,False,True,True,373
033920,무학,1.84,2.17,2.37,0.53,0.2,0.33,2152.0,7550.0,4.6,-7.1,-7.0,-0.7,,,False,False,True,373
339770,교촌에프앤비,1.54,1.93,2.07,0.53,0.14,0.97,1831.0,3665.0,-0.1,4.5,-5.6,1.0,,,False,True,True,373
003080,SB성보,0.53,1.01,1.06,0.53,0.05,0.29,449.0,2245.0,1.6,0.1,-0.6,0.0,,,False,True,True,373
336370,솔루스첨단소재,2.88,3.28,3.4,0.52,0.12,0.99,5287.0,7530.0,54.7,46.4,-106.7,-7.8,,,False,True,True,377
003460,유화증권,1.2,1.42,1.72,0.52,0.3,0.35,1769.0,3120.0,-5.0,-11.1,14.3,-13.0,,,False,False,False,377
004910,조광페인트,0.84,1.25,1.35,0.51,0.1,0.17,456.0,3560.0,1.6,-0.3,3.2,0.0,,,False,False,False,379
009415,태영건설우,1.72,2.53,2.23,0.51,-0.3,0.0,45.0,6980.0,-0.9,0.0,1.3,,,,False,False,False,379
011155,CJ씨푸드1우,0.19,0.69,0.69,0.5,0.0,0.0,14.0,7200.0,0.0,0.0,0.0,,,,False,False,False,381
004105,태양금속우,2.87,3.5,3.37,0.5,-0.13,0.0,96.0,2920.0,0.0,0.0,-0.3,,,,False,False,True,381
017810,풀무원,0.8,1.25,1.3,0.5,0.05,1.07,3442.0,9030.0,24.3,-64.1,34.9,4.7,,,False,False,False,381
001620,케이비아이동국실업,0.77,1.26,1.24,0.47,-0.02,0.19,487.0,2190.0,4.7,-0.9,-5.0,0.7,,,False,False,True,384
006740,블루산업개발,0.77,1.34,1.24,0.47,-0.1,0.27,234.0,986.0,1.3,-0.4,-1.5,0.0,,,False,False,True,384
