# 사전 예상: H1 약한 지지 / H2 반반 / H3 지지 (결과가 달라도 그대로 보고 — 튜닝 금지)
# H1 레짐 발생: KOSPI 26회, KOSDAQ 26회
시장,전략,보유,진입월,종목수,만기누락,수익률,시장프록시,랜덤평균,초과_시장,초과_랜덤,수익률_비용후,초과_랜덤_비용후
KOSPI,H3,1,2020-11,20,0,0.04377305838590091,0.10948810447586198,0.032541563609267764,-0.06571504608996107,0.011231494776633148,0.04077305838590091,0.008231494776633146
KOSPI,H2i,3,2020-11,20,0,0.12948614672010422,0.16199819199736024,0.08109425776121776,-0.03251204527725601,0.048391888958886464,0.12648614672010422,0.04539188895888646
KOSPI,H2ii,3,2020-11,4,0,0.11124157520403824,0.16199819199736024,0.08044134510178924,-0.050756616793321996,0.030800230102249,0.10824157520403824,0.027800230102248996
KOSPI,H3,3,2020-11,20,0,0.016377787297169183,0.16199819199736024,0.08109425776121776,-0.14562040470019105,-0.06471647046404858,0.013377787297169184,-0.06771647046404858
KOSPI,H1,6,2020-11,0,0,,0.204433569059791,,,,,
KOSPI,H2i,6,2020-11,20,0,0.16664810843426275,0.204433569059791,0.3336856575942434,-0.03778546062552823,-0.16703754915998065,0.16364810843426275,-0.17003754915998065
KOSPI,H2ii,6,2020-11,4,0,0.2500062068546509,0.204433569059791,0.3701628883846136,0.04557263779485993,-0.12015668152996267,0.2470062068546509,-0.12315668152996267
KOSPI,H3,6,2020-11,20,0,0.09696433851911924,0.204433569059791,0.3336856575942434,-0.10746923054067174,-0.23672131907512417,0.09396433851911924,-0.23972131907512417
KOSPI,H2i,1,2020-12,20,0,0.11272370910796892,0.035559616073870585,0.026570740788813746,0.07716409303409832,0.08615296831915517,0.10972370910796891,0.08315296831915517
KOSPI,H2ii,1,2020-12,3,0,0.024714825040061356,0.035559616073870585,0.04925293788069749,-0.01084479103380923,-0.024538112840636134,0.021714825040061357,-0.027538112840636134
KOSPI,H3,1,2020-12,20,0,0.06818921121454316,0.035559616073870585,0.026570740788813746,0.032629595140672575,0.041618470425729415,0.06518921121454316,0.03861847042572941
KOSPI,H2i,3,2020-12,20,0,0.12677919785857417,0.06468816011723358,0.1328356994240927,0.06209103774134059,-0.006056501565518541,0.12377919785857416,-0.009056501565518543
KOSPI,H2ii,3,2020-12,3,0,0.38914966722197103,0.06468816011723358,0.144650475240068,0.3244615071047374,0.24449919198190304,0.386149667221971,0.24149919198190303
KOSPI,H3,3,2020-12,20,0,0.032069432609350315,0.06468816011723358,0.1328356994240927,-0.03261872750788326,-0.10076626681474239,0.029069432609350316,-0.1037662668147424
KOSPI,H1,6,2020-12,0,0,,0.10820109471193173,,,,,
KOSPI,H2i,6,2020-12,20,0,0.2491871159910784,0.10820109471193173,0.3678952107845283,0.14098602127914667,-0.1187080947934499,0.2461871159910784,-0.1217080947934499
KOSPI,H2ii,6,2020-12,3,0,0.4940515207331501,0.10820109471193173,0.347468372802743,0.3858504260212184,0.1465831479304071,0.4910515207331501,0.1435831479304071
KOSPI,H3,6,2020-12,20,0,0.2085871059613476,0.10820109471193173,0.3678952107845283,0.10038601124941587,-0.1593081048231807,0.2055871059613476,-0.1623081048231807
KOSPI,H2i,1,2021-01,20,0,0.005895181477796297,0.010538118021833295,0.03164370245868818,-0.004642936544036998,-0.025748520980891886,0.0028951814777962966,-0.028748520980891885
KOSPI,H2ii,1,2021-01,1,0,-0.13875598086124397,0.010538118021833295,0.01800769717377422,-0.14929409888307726,-0.15676367803501817,-0.14175598086124397,-0.15976367803501818
KOSPI,H3,1,2021-01,20,0,-0.06639965133884945,0.010538118021833295,0.03164370245868818,-0.07693776936068275,-0.09804335379753763,-0.06939965133884946,-0.10104335379753764
KOSPI,H2i,3,2021-01,20,0,0.03735758404480582,0.034547068572659635,0.23953165680829028,0.002810515472146183,-0.20217407276348445,0.034357584044805815,-0.20517407276348446
KOSPI,H2ii,3,2021-01,1,0,-0.0071770334928229484,0.034547068572659635,0.23287995212188276,-0.041724102065482584,-0.2400569856147057,-0.010177033492822948,-0.2430569856147057
KOSPI,H3,3,2021-01,20,0,0.12152920892673777,0.034547068572659635,0.23953165680829028,0.08698214035407814,-0.11800244788155251,0.11852920892673777,-0.12100244788155251
KOSPI,H1,6,2021-01,0,0,,0.03905655649287727,,,,,
KOSPI,H2i,6,2021-01,20,0,0.0335416233022162,0.03905655649287727,0.31391304057058217,-0.00551493319066107,-0.28037141726836595,0.030541623302216204,-0.28337141726836595
KOSPI,H2ii,6,2021-01,1,0,-0.13636363636363635,0.03905655649287727,0.27645174650868415,-0.1754201928565136,-0.4128153828723205,-0.13936363636363636,-0.4158153828723205
KOSPI,H3,6,2021-01,20,0,0.16200811254446884,0.03905655649287727,0.31391304057058217,0.12295155605159157,-0.15190492802611333,0.15900811254446884,-0.15490492802611333
KOSPI,H2i,1,2021-02,20,0,-0.0006532928129643234,0.01688829846871562,0.07999557111779519,-0.017541591281679945,-0.08064886393075951,-0.0036532928129643233,-0.08364886393075951
KOSPI,H2ii,1,2021-02,2,0,0.01970967082396241,0.01688829846871562,0.07300359944917516,0.0028213723552467894,-0.05329392862521275,0.01670967082396241,-0.05629392862521275
KOSPI,H3,1,2021-02,20,0,0.05137778911699107,0.01688829846871562,0.07999557111779519,0.034489490648275445,-0.028617782000804122,0.04837778911699107,-0.031617782000804125
KOSPI,H2i,3,2021-02,20,0,0.07107258557386802,0.03680899035154859,0.24070982838632488,0.03426359522231943,-0.16963724281245685,0.06807258557386801,-0.17263724281245685
KOSPI,H2ii,3,2021-02,2,0,0.15850541811490493,0.03680899035154859,0.21828443782724732,0.12169642776335635,-0.059779019712342396,0.15550541811490493,-0.0627790197123424
KOSPI,H3,3,2021-02,20,0,0.14506464821863632,0.03680899035154859,0.24070982838632488,0.10825565786708774,-0.09564518016768855,0.14206464821863632,-0.09864518016768856
KOSPI,H1,6,2021-02,0,0,,0.015039936709069448,,,,,
KOSPI,H2i,6,2021-02,20,0,0.06784688613059504,0.015039936709069448,0.21905602495349583,0.0528069494215256,-0.15120913882290077,0.06484688613059504,-0.15420913882290077
KOSPI,H2ii,6,2021-02,2,0,0.1513698630136987,0.015039936709069448,0.13454656202398482,0.13632992630462926,0.01682330098971388,0.1483698630136987,0.013823300989713877
KOSPI,H3,6,2021-02,20,0,0.1741810199749499,0.015039936709069448,0.21905602495349583,0.15914108326588045,-0.044875004978545935,0.1711810199749499,-0.04787500497854594
KOSPI,H2i,1,2021-03,20,0,0.049515191142154136,0.007611903951068279,0.10551747478594102,0.04190328719108585,-0.056002283643786885,0.04651519114215413,-0.05900228364378689
KOSPI,H2ii,1,2021-03,6,0,0.06074736086763016,0.007611903951068279,0.11582527695561605,0.05313545691656188,-0.05507791608798589,0.05774736086763016,-0.05807791608798589
KOSPI,H3,1,2021-03,20,0,0.01009815482163406,0.007611903951068279,0.10551747478594102,0.00248625087056578,-0.09541931996430696,0.007098154821634059,-0.09841931996430696
KOSPI,H2i,3,2021-03,20,0,0.08926143106184042,0.0424800952767018,0.20159372524931018,0.04678133578513862,-0.11233229418746976,0.08626143106184042,-0.11533229418746976
KOSPI,H2ii,3,2021-03,6,0,0.08999187460393669,0.0424800952767018,0.19912546964329356,0.04751177932723489,-0.10913359503935686,0.08699187460393669,-0.11213359503935687
KOSPI,H3,3,2021-03,20,0,0.04428070570319229,0.0424800952767018,0.20159372524931018,0.0018006104264904899,-0.1573130195461179,0.04128070570319229,-0.1603130195461179
KOSPI,H1,6,2021-03,0,0,,-0.02878902480805095,,,,,
KOSPI,H2i,6,2021-03,20,0,0.023870504677763398,-0.02878902480805095,0.11799233239190793,0.052659529485814344,-0.09412182771414453,0.0208705046777634,-0.09712182771414453
KOSPI,H2ii,6,2021-03,6,0,-0.05338230756097915,-0.02878902480805095,0.11089457790979645,-0.0245932827529282,-0.1642768854707756,-0.05638230756097915,-0.1672768854707756
KOSPI,H3,6,2021-03,20,0,-0.013523137699780979,-0.02878902480805095,0.11799233239190793,0.01526588710826997,-0.1315154700916889,-0.01652313769978098,-0.1345154700916889
KOSPI,H2i,1,2021-04,20,0,0.052042525915539775,0.014685682628677773,0.050442684587033,0.037356843286862,0.001599841328506775,0.04904252591553977,-0.0014001586714932276
KOSPI,H2ii,1,2021-04,5,0,0.07469813039119252,0.014685682628677773,0.04193892033329437,0.06001244776251475,0.032759210057898155,0.07169813039119252,0.029759210057898153
KOSPI,H3,1,2021-04,20,0,0.010184988313254262,0.014685682628677773,0.050442684587033,-0.0045006943154235115,-0.04025769627377874,0.007184988313254262,-0.04325769627377874
KOSPI,H2i,3,2021-04,20,0,0.13970552708765985,0.010672907012122007,0.07445964896820373,0.12903262007553784,0.06524587811945612,0.13670552708765984,0.062245878119456116
KOSPI,H2ii,3,2021-04,5,0,0.021131672719896376,0.010672907012122007,0.05747840260361611,0.010458765707774369,-0.03634672988371974,0.018131672719896377,-0.03934672988371973
KOSPI,H3,3,2021-04,20,0,0.01018425038736583,0.010672907012122007,0.07445964896820373,-0.0004886566247561779,-0.0642753985808379,0.007184250387365829,-0.0672753985808379
KOSPI,H1,6,2021-04,0,0,,-0.06534746137026315,,,,,
KOSPI,H2i,6,2021-04,20,0,0.04109536997739461,-0.06534746137026315,0.026324967342476375,0.10644283134765775,0.014770402634918234,0.03809536997739461,0.011770402634918232
KOSPI,H2ii,6,2021-04,5,0,0.0046845125741074465,-0.06534746137026315,0.021849246227336527,0.07003197394437059,-0.01716473365322908,0.0016845125741074465,-0.02016473365322908
KOSPI,H3,6,2021-04,20,0,-0.13057258431252805,-0.06534746137026315,0.026324967342476375,-0.0652251229422649,-0.15689755165500444,-0.13357258431252805,-0.15989755165500444
KOSPI,H2i,1,2021-05,20,0,0.08472501870721053,0.028406053045042613,0.04150893884072862,0.056318965662167916,0.043216079866481905,0.08172501870721052,0.0402160798664819
KOSPI,H2ii,1,2021-05,3,0,0.04079424097144091,0.028406053045042613,0.03725776921833859,0.012388187926398297,0.003536471753102316,0.03779424097144091,0.0005364717531023133
KOSPI,H3,1,2021-05,20,0,0.04462154471819356,0.028406053045042613,0.04150893884072862,0.016215491673150947,0.0031126058774649384,0.04162154471819356,0.00011260587746493578
KOSPI,H2i,3,2021-05,20,0,0.011636616485452366,-0.006911483598879854,-0.013091343600882798,0.01854810008433222,0.024727960086335165,0.008636616485452366,0.021727960086335166
KOSPI,H2ii,3,2021-05,3,0,-0.047257304736914287,-0.006911483598879854,-0.010295180399387998,-0.040345821138034435,-0.03696212433752629,-0.05025730473691429,-0.03996212433752629
KOSPI,H3,3,2021-05,20,0,-0.005374483482933301,-0.006911483598879854,-0.013091343600882798,0.0015370001159465529,0.007716860117949497,-0.008374483482933301,0.004716860117949497
KOSPI,H1,6,2021-05,0,0,,-0.12838368134460434,,,,,
KOSPI,H2i,6,2021-05,20,0,-0.23496774126823666,-0.12838368134460434,-0.11805237113286267,-0.10658405992363232,-0.116915370135374,-0.23796774126823667,-0.119915370135374
KOSPI,H2ii,6,2021-05,3,0,-0.209585286069219,-0.12838368134460434,-0.13969874045225478,-0.08120160472461466,-0.06988654561696422,-0.212585286069219,-0.07288654561696423
KOSPI,H3,6,2021-05,20,0,-0.13037950450634656,-0.12838368134460434,-0.11805237113286267,-0.0019958231617422106,-0.012327133373483887,-0.13337950450634656,-0.01532713337348389
KOSPI,H2i,1,2021-06,20,0,1.8420027054594225e-05,-0.02843128405485165,-0.021661315053817104,0.02844970408190624,0.021679735080871697,-0.002981579972945406,0.018679735080871698
KOSPI,H2ii,1,2021-06,5,0,-0.03409579900726949,-0.02843128405485165,-0.020291041966757784,-0.005664514952417838,-0.013804757040511702,-0.03709579900726949,-0.016804757040511705
KOSPI,H3,1,2021-06,20,0,-0.06466157467945435,-0.02843128405485165,-0.021661315053817104,-0.0362302906246027,-0.04300025962563725,-0.06766157467945436,-0.04600025962563725
KOSPI,H2i,3,2021-06,20,0,-0.0623008855600368,-0.07133018935870261,-0.04242601238853202,0.00902930379866581,-0.019874873171504784,-0.0653008855600368,-0.02287487317150478
KOSPI,H2ii,3,2021-06,5,0,-0.15380468072301132,-0.07133018935870261,-0.05687836914231504,-0.0824744913643087,-0.09692631158069628,-0.15680468072301132,-0.09992631158069629
KOSPI,H3,3,2021-06,20,0,-0.15161622306246625,-0.07133018935870261,-0.04242601238853202,-0.08028603370376364,-0.10919021067393422,-0.15461622306246625,-0.11219021067393423
KOSPI,H1,6,2021-06,0,0,,-0.10338810956606821,,,,,
KOSPI,H2i,6,2021-06,20,0,-0.032648357920519525,-0.10338810956606821,-0.10510144999857282,0.07073975164554869,0.0724530920780533,-0.03564835792051953,0.0694530920780533
KOSPI,H2ii,6,2021-06,5,0,-0.1626945293136417,-0.10338810956606821,-0.12173804793167843,-0.05930641974757349,-0.04095648138196327,-0.1656945293136417,-0.04395648138196327
KOSPI,H3,6,2021-06,20,0,-0.19333487999288418,-0.10338810956606821,-0.10510144999857282,-0.08994677042681597,-0.08823342999431136,-0.19633487999288418,-0.09123342999431136
KOSPI,H2i,1,2021-07,20,0,-0.04093288990874427,-0.0060038602088030605,-0.02835226218177257,-0.03492902969994121,-0.012580627726971699,-0.04393288990874427,-0.015580627726971701
KOSPI,H2ii,1,2021-07,1,0,-0.006256517205422307,-0.0060038602088030605,-0.035192237582924966,-0.00025265699661924674,0.02893572037750266,-0.009256517205422306,0.02593572037750266
KOSPI,H3,1,2021-07,20,0,-0.05679218981378805,-0.0060038602088030605,-0.02835226218177257,-0.05078832960498499,-0.028439927632015482,-0.05979218981378805,-0.03143992763201549
KOSPI,H2i,3,2021-07,20,0,-0.04397738187026301,-0.075550806902725,-0.05020850218279405,0.031573425032461994,0.006231120312531042,-0.04697738187026301,0.0032311203125310398
KOSPI,H2ii,3,2021-07,1,0,-0.09280500521376434,-0.075550806902725,0.029402186865227078,-0.01725419831103933,-0.12220719207899142,-0.09580500521376434,-0.12520719207899142
KOSPI,H3,3,2021-07,20,0,-0.10396805411292856,-0.075550806902725,-0.05020850218279405,-0.028417247210203556,-0.05375955193013451,-0.10696805411292856,-0.05675955193013451
KOSPI,H1,6,2021-07,0,0,,-0.15873026442836355,,,,,
KOSPI,H2i,6,2021-07,20,0,-0.1764372914348265,-0.15873026442836355,-0.16066783008278304,-0.017707027006462955,-0.015769461352043462,-0.1794372914348265,-0.018769461352043465
KOSPI,H2ii,6,2021-07,1,0,-0.24400417101147032,-0.15873026442836355,-0.13466386106944103,-0.08527390658310677,-0.10934030994202928,-0.24700417101147032,-0.11234030994202929
KOSPI,H3,6,2021-07,20,0,-0.23236198298416805,-0.15873026442836355,-0.16066783008278304,-0.0736317185558045,-0.071694152901385,-0.23536198298416805,-0.07469415290138501
KOSPI,H2i,1,2021-08,20,0,0.013316167503657828,-0.04059374999350063,-0.00372091350771011,0.053909917497158455,0.017037081011367937,0.010316167503657828,0.014037081011367938
KOSPI,H2ii,1,2021-08,4,0,0.13636630550565512,-0.04059374999350063,-0.015863327289042592,0.17696005549915575,0.1522296327946977,0.13336630550565512,0.1492296327946977
KOSPI,H3,1,2021-08,20,0,-0.014979162315589795,-0.04059374999350063,-0.00372091350771011,0.025614587677910833,-0.011258248807879685,-0.017979162315589794,-0.014258248807879684
KOSPI,H2i,3,2021-08,20,0,-0.11063399096692605,-0.12205452325990993,-0.12837261734896985,0.01142053229298387,0.017738626382043793,-0.11363399096692606,0.01473862638204379
KOSPI,H2ii,3,2021-08,4,0,-0.112017690338787,-0.12205452325990993,-0.12877630056310277,0.010036832921122923,0.016758610224315768,-0.115017690338787,0.013758610224315765
KOSPI,H3,3,2021-08,20,0,-0.16505053474281564,-0.12205452325990993,-0.12837261734896985,-0.042996011482905716,-0.036677917393845794,-0.16805053474281564,-0.039677917393845796
KOSPI,H1,6,2021-08,0,0,,-0.15081312990191614,,,,,
KOSPI,H2i,6,2021-08,20,0,-0.12934106492883465,-0.15081312990191614,-0.1068124152398522,0.02147206497308149,-0.022528649688982452,-0.13234106492883466,-0.025528649688982455
KOSPI,H2ii,6,2021-08,4,0,-0.09727292925167985,-0.15081312990191614,-0.07871518130087043,0.05354020065023629,-0.018557747950809417,-0.10027292925167985,-0.02155774795080942
KOSPI,H3,6,2021-08,20,0,-0.1878126194340576,-0.15081312990191614,-0.1068124152398522,-0.036999489532141466,-0.08100020419420541,-0.1908126194340576,-0.08400020419420541
KOSPI,H2i,1,2021-09,20,0,-0.028588779609149566,-0.0334893282048767,-0.01384682830842059,0.004900548595727132,-0.014741951300728976,-0.03158877960914957,-0.01774195130072898
KOSPI,H2ii,1,2021-09,2,0,-0.19073129251700677,-0.0334893282048767,-0.02064699601154804,-0.15724196431213006,-0.17008429650545873,-0.19373129251700677,-0.17308429650545873
KOSPI,H3,1,2021-09,20,0,-0.013036986873534783,-0.0334893282048767,-0.01384682830842059,0.020452341331341915,0.0008098414348858066,-0.016036986873534782,-0.0021901585651141926
KOSPI,H2i,3,2021-09,20,0,-0.061937154624023015,-0.03670954531946296,-0.052199709641575144,-0.025227609304560056,-0.009737444982447871,-0.06493715462402301,-0.012737444982447867
KOSPI,H2ii,3,2021-09,2,0,-0.33071036106750396,-0.03670954531946296,-0.07366509569026113,-0.294000815748041,-0.2570452653772428,-0.33371036106750396,-0.2600452653772428
KOSPI,H3,3,2021-09,20,0,-0.08349463929194563,-0.03670954531946296,-0.052199709641575144,-0.04678509397248267,-0.031294929650370486,-0.08649463929194563,-0.03429492965037049
KOSPI,H1,6,2021-09,20,0,-0.21645886893310454,-0.09940736093503634,-0.05299519740761479,-0.1170515079980682,-0.16346367152548974,-0.21945886893310454,-0.16646367152548974
KOSPI,H2i,6,2021-09,20,0,-0.06769044018979084,-0.09940736093503634,-0.05299519740761479,0.0317169207452455,-0.01469524278217605,-0.07069044018979084,-0.017695242782176053
KOSPI,H2ii,6,2021-09,2,0,-0.3848116169544741,-0.09940736093503634,-0.012784775666129454,-0.28540425601943775,-0.3720268412883446,-0.3878116169544741,-0.3750268412883446
KOSPI,H3,6,2021-09,20,0,-0.05351350279926627,-0.09940736093503634,-0.05299519740761479,0.04589385813577007,-0.0005183053916514788,-0.05651350279926627,-0.0035183053916514814
KOSPI,H2i,1,2021-10,20,0,-0.12459066339594019,-0.05303323480150244,-0.11068118796830259,-0.07155742859443776,-0.013909475427637596,-0.1275906633959402,-0.0169094754276376
KOSPI,H2ii,1,2021-10,3,0,-0.1907796612832584,-0.05303323480150244,-0.11144886405870481,-0.13774642648175597,-0.07933079722455359,-0.1937796612832584,-0.0823307972245536
KOSPI,H3,1,2021-10,20,0,-0.15938280655842846,-0.05303323480150244,-0.11068118796830259,-0.10634957175692603,-0.04870161859012587,-0.16238280655842846,-0.05170161859012587
KOSPI,H2i,3,2021-10,20,0,-0.13279091643237825,-0.0978066118396113,-0.11894804011164568,-0.034984304592766954,-0.01384287632073257,-0.13579091643237826,-0.016842876320732572
KOSPI,H2ii,3,2021-10,3,0,-0.21910181382603444,-0.0978066118396113,-0.1237866089974303,-0.12129520198642314,-0.09531520482860414,-0.22210181382603444,-0.09831520482860415
KOSPI,H3,3,2021-10,20,0,-0.18922753415317056,-0.0978066118396113,-0.11894804011164568,-0.09142092231355926,-0.07027949404152488,-0.19222753415317057,-0.07327949404152488
KOSPI,H1,6,2021-10,20,0,-0.03425969565629279,-0.09037174396844361,-0.008148932658485515,0.05611204831215082,-0.026110762997807277,-0.03725969565629279,-0.02911076299780728
KOSPI,H2i,6,2021-10,20,0,-0.12715310828133525,-0.09037174396844361,-0.008148932658485515,-0.03678136431289164,-0.11900417562284973,-0.13015310828133525,-0.12200417562284974
KOSPI,H2ii,6,2021-10,3,0,-0.07668983568264147,-0.09037174396844361,0.007846740865235385,0.013681908285802138,-0.08453657654787686,-0.07968983568264147,-0.08753657654787686
KOSPI,H3,6,2021-10,20,0,-0.08055049124631224,-0.09037174396844361,-0.008148932658485515,0.009821252722131371,-0.07240155858782672,-0.08355049124631224,-0.07540155858782673
KOSPI,H2i,1,2021-11,20,0,0.05512530700222847,0.04909594928494091,0.08384287427979391,0.006029357717287562,-0.028717567277565435,0.05212530700222847,-0.03171756727756544
KOSPI,H2ii,1,2021-11,5,0,0.05166802677190232,0.04909594928494091,0.0827085241973406,0.0025720774869614077,-0.031040497425438275,0.048668026771902316,-0.03404049742543828
KOSPI,H3,1,2021-11,20,0,0.06943558924313606,0.04909594928494091,0.08384287427979391,0.020339639958195148,-0.01440728503665785,0.06643558924313606,-0.017407285036657852
KOSPI,H2i,3,2021-11,20,0,-0.03183475576580598,-0.0366292174902961,0.0333088725246527,0.0047944617244901205,-0.06514362829045868,-0.03483475576580598,-0.06814362829045868
KOSPI,H2ii,3,2021-11,5,0,0.13372615769649965,-0.0366292174902961,0.02891154931303682,0.17035537518679575,0.10481460838346282,0.13072615769649965,0.10181460838346282
KOSPI,H3,3,2021-11,20,0,0.050174910651059876,-0.0366292174902961,0.0333088725246527,0.08680412814135598,0.016866038126407176,0.04717491065105987,0.013866038126407174
KOSPI,H1,6,2021-11,20,0,0.024610250673593563,-0.050451440237246986,0.07733403350926686,0.07506169091084056,-0.0527237828356733,0.021610250673593564,-0.055723782835673294
KOSPI,H2i,6,2021-11,20,0,-0.04469735701856267,-0.050451440237246986,0.07733403350926686,0.005754083218684314,-0.12203139052782953,-0.047697357018562675,-0.12503139052782952
KOSPI,H2ii,6,2021-11,5,0,0.09827118408401922,-0.050451440237246986,0.15456269261785457,0.1487226243212662,-0.056291508533835355,0.09527118408401922,-0.05929150853383536
KOSPI,H3,6,2021-11,20,0,-0.010092269777500523,-0.050451440237246986,0.07733403350926686,0.04035917045974646,-0.08742630328676738,-0.013092269777500522,-0.09042630328676739
KOSPI,H2i,1,2021-12,20,0,-0.12082442578396826,-0.09720918557773803,-0.08672302054692604,-0.023615240206230237,-0.03410140523704222,-0.12382442578396827,-0.03710140523704222
KOSPI,H2ii,1,2021-12,4,0,-0.13450811974194657,-0.09720918557773803,-0.0897894742958594,-0.03729893416420854,-0.04471864544608717,-0.13750811974194657,-0.04771864544608717
KOSPI,H3,1,2021-12,20,0,-0.14979634792135205,-0.09720918557773803,-0.08672302054692604,-0.05258716234361402,-0.063073327374426,-0.15279634792135205,-0.066073327374426
KOSPI,H2i,3,2021-12,20,0,-0.04207679915525163,-0.0658274699721412,0.011160377022160401,0.02375067081688957,-0.05323717617741203,-0.04507679915525163,-0.05623717617741203
KOSPI,H2ii,3,2021-12,4,0,-0.06710279645283448,-0.0658274699721412,0.002677891464744725,-0.001275326480693284,-0.06978068791757921,-0.07010279645283449,-0.07278068791757922
KOSPI,H3,3,2021-12,20,0,0.036823493742342985,-0.0658274699721412,0.011160377022160401,0.10265096371448418,0.025663116720182583,0.03382349374234298,0.02266311672018258
KOSPI,H1,6,2021-12,0,0,,-0.21297483434327658,,,,,
KOSPI,H2i,6,2021-12,20,0,-0.2207684355286897,-0.21297483434327658,-0.13297949794768268,-0.007793601185413113,-0.087788937581007,-0.2237684355286897,-0.090788937581007
KOSPI,H2ii,6,2021-12,4,0,-0.3523349827232072,-0.21297483434327658,-0.1539370020302237,-0.1393601483799306,-0.19839798069298348,-0.3553349827232072,-0.20139798069298348
KOSPI,H3,6,2021-12,20,0,-0.19543923490261936,-0.21297483434327658,-0.13297949794768268,0.017535599440657218,-0.06245973695493667,-0.19843923490261936,-0.06545973695493668
KOSPI,H2i,1,2022-01,20,0,0.009671404911285464,0.01209245993470427,0.04704020923269019,-0.002421055023418807,-0.03736880432140473,0.0066714049112854635,-0.04036880432140473
KOSPI,H2ii,1,2022-01,6,0,0.08729305415910228,0.01209245993470427,0.04309131655478646,0.07520059422439801,0.044201737604315824,0.08429305415910228,0.04120173760431582
KOSPI,H3,1,2022-01,20,0,0.05872457280003894,0.01209245993470427,0.04704020923269019,0.04663211286533467,0.011684363567348748,0.05572457280003894,0.008684363567348745
KOSPI,H2i,3,2022-01,20,0,0.016243910607849615,0.0037037101607970196,0.1295152225380351,0.012540200447052594,-0.11327131193018548,0.013243910607849615,-0.11627131193018549
KOSPI,H2ii,3,2022-01,6,0,0.09273574410185183,0.0037037101607970196,0.1313633727747389,0.08903203394105481,-0.03862762867288706,0.08973574410185182,-0.041627628672887065
KOSPI,H3,3,2022-01,20,0,0.16678892347381197,0.0037037101607970196,0.1295152225380351,0.16308521331301495,0.037273700935776866,0.16378892347381196,0.03427370093577686
KOSPI,H1,6,2022-01,20,0,-0.08297483472195535,-0.08536370454940467,-0.009268420352462298,0.002388869827449319,-0.07370641436949306,-0.08597483472195536,-0.07670641436949306
KOSPI,H2i,6,2022-01,20,0,-0.14858477242825754,-0.08536370454940467,-0.009268420352462298,-0.06322106787885287,-0.13931635207579524,-0.15158477242825755,-0.14231635207579524
KOSPI,H2ii,6,2022-01,6,0,0.01770225581621615,-0.08536370454940467,-0.04201945704983687,0.10306596036562082,0.05972171286605302,0.014702255816216151,0.056721712866053015
KOSPI,H3,6,2022-01,20,0,0.007255786556373045,-0.08536370454940467,-0.009268420352462298,0.09261949110577772,0.016524206908835343,0.004255786556373045,0.013524206908835344
KOSPI,H2i,1,2022-02,20,0,0.09770265792389649,0.019891909612138405,0.05807747895375087,0.07781074831175808,0.039625178970145614,0.09470265792389648,0.03662517897014561
KOSPI,H2ii,1,2022-02,6,0,0.05641425886034666,0.019891909612138405,0.04990913723135985,0.036522349248208255,0.00650512162898681,0.053414258860346654,0.003505121628986807
KOSPI,H3,1,2022-02,20,0,0.057798939123170745,0.019891909612138405,0.05807747895375087,0.037907029511032336,-0.00027853983058012677,0.05479893912317074,-0.0032785398305801294
KOSPI,H2i,3,2022-02,20,0,0.03813728560119465,-0.010157617330985275,0.059807086718474435,0.048294902932179924,-0.021669801117279786,0.03513728560119465,-0.024669801117279788
KOSPI,H2ii,3,2022-02,6,0,0.0424432980764603,-0.010157617330985275,0.06612621841480909,0.052600915407445575,-0.02368292033834879,0.0394432980764603,-0.026682920338348792
KOSPI,H3,3,2022-02,20,0,-0.034986535406939565,-0.010157617330985275,0.059807086718474435,-0.02482891807595429,-0.094793622125414,-0.03798653540693957,-0.09779362212541401
KOSPI,H1,6,2022-02,0,0,,-0.08968877220817559,,,,,
KOSPI,H2i,6,2022-02,20,0,-0.12042264311142659,-0.08968877220817559,-0.06376565909470099,-0.030733870903250998,-0.0566569840167256,-0.12342264311142659,-0.0596569840167256
KOSPI,H2ii,6,2022-02,6,0,-0.0386942792232721,-0.08968877220817559,-0.03300188266865926,0.05099449298490349,-0.005692396554612837,-0.0416942792232721,-0.00869239655461284
KOSPI,H3,6,2022-02,20,0,-0.1317783545885023,-0.08968877220817559,-0.06376565909470099,-0.0420895823803267,-0.0680126954938013,-0.1347783545885023,-0.0710126954938013
KOSPI,H2i,1,2022-03,20,0,-0.013341910615007979,-0.027552085326054968,0.016456383518454354,0.01421017471104699,-0.029798294133462334,-0.01634191061500798,-0.03279829413346233
KOSPI,H2ii,1,2022-03,4,0,-0.03338865041582928,-0.027552085326054968,0.023675300348930253,-0.005836565089774311,-0.057063950764759536,-0.03638865041582928,-0.06006395076475954
KOSPI,H3,1,2022-03,20,0,-0.01681332788636187,-0.027552085326054968,0.016456383518454354,0.0107387574396931,-0.03326971140481622,-0.019813327886361868,-0.03626971140481622
KOSPI,H2i,3,2022-03,20,0,-0.16574613001021749,-0.15755534589253595,-0.13539907621214128,-0.008190784117681538,-0.0303470537980762,-0.1687461300102175,-0.033347053798076204
KOSPI,H2ii,3,2022-03,4,0,-0.18046396239559287,-0.15755534589253595,-0.1410042721830468,-0.022908616503056922,-0.039459690212546056,-0.18346396239559287,-0.04245969021254606
KOSPI,H3,3,2022-03,20,0,-0.2517493787629705,-0.15755534589253595,-0.13539907621214128,-0.09419403287043454,-0.1163503025508292,-0.2547493787629705,-0.11935030255082921
