시장,전략,보유,진입월,종목수,만기누락,수익률,시장프록시,랜덤평균,초과_시장,초과_랜덤,수익률_비용후,초과_랜덤_비용후
KOSPI,b,3,2016-05,20,0,0.06445359241121654,0.029593467400888977,-0.0022757598965524833,0.034860125010327564,0.06672935230776902,0.061453592411216534,0.06372935230776902
KOSPI,c,3,2016-05,4,0,0.006174841168244072,0.029593467400888977,-0.011970151728195004,-0.023418626232644905,0.018144992896439074,0.0031748411682440717,0.015144992896439075
KOSPI,a,6,2016-05,10,0,-0.13402194739372372,0.0023140076626746997,-0.044454319228517065,-0.13633595505639842,-0.08956762816520666,-0.13702194739372373,-0.09256762816520667
KOSPI,b,6,2016-05,20,0,-0.04856367995681489,0.0023140076626746997,-0.04976867531760096,-0.05087768761948959,0.001204995360786068,-0.05156367995681489,-0.0017950046392139346
KOSPI,c,6,2016-05,4,0,-0.07744269604999335,0.0023140076626746997,-0.05216872274209744,-0.07975670371266805,-0.02527397330789591,-0.08044269604999335,-0.02827397330789591
KOSPI,a,1,2016-06,5,0,0.09761110769928485,0.0238438816610896,0.03316744335285188,0.07376722603819526,0.06444366434643298,0.09461110769928485,0.061443664346432975
KOSPI,b,1,2016-06,20,0,0.034139927651857624,0.0238438816610896,0.03019285708822605,0.010296045990768023,0.003947070563631572,0.031139927651857625,0.0009470705636315732
KOSPI,c,1,2016-06,0,0,,0.0238438816610896,,,,,
KOSPI,a,3,2016-06,5,0,-0.038740629882869616,0.03791246546768349,0.03550993319565847,-0.0766530953505531,-0.07425056307852809,-0.04174062988286962,-0.0772505630785281
KOSPI,b,3,2016-06,20,0,0.13256149924584476,0.03791246546768349,0.035486033715144576,0.09464903377816128,0.09707546553070018,0.12956149924584476,0.09407546553070018
KOSPI,c,3,2016-06,0,0,,0.03791246546768349,,,,,
KOSPI,a,6,2016-06,5,0,0.036355772037677855,0.029721371629523638,-0.00825892720809384,0.006634400408154217,0.044614699245771695,0.03335577203767785,0.04161469924577169
KOSPI,b,6,2016-06,20,0,0.11095346404470392,0.029721371629523638,0.024547429207861984,0.08123209241518028,0.08640603483684194,0.10795346404470392,0.08340603483684193
KOSPI,c,6,2016-06,0,0,,0.029721371629523638,,,,,
KOSPI,a,1,2016-07,3,0,-0.04054660816835742,0.01006081224200595,-0.03266660770130134,-0.050607420410363375,-0.007880000467056086,-0.043546608168357426,-0.010880000467056089
KOSPI,b,1,2016-07,20,0,-0.004391961188505017,0.01006081224200595,-0.02308840841830525,-0.014452773430510968,0.018696447229800232,-0.007391961188505017,0.015696447229800233
KOSPI,c,1,2016-07,0,0,,0.01006081224200595,,,,,
KOSPI,a,3,2016-07,3,0,-0.1386899732281364,-0.003848692102051248,-0.0152969970890748,-0.13484128112608515,-0.1233929761390616,-0.1416899732281364,-0.12639297613906159
KOSPI,b,3,2016-07,20,0,-0.044825602211280124,-0.003848692102051248,-0.025727190784407328,-0.040976910109228874,-0.019098411426872797,-0.04782560221128013,-0.0220984114268728
KOSPI,c,3,2016-07,0,0,,-0.003848692102051248,,,,,
KOSPI,a,6,2016-07,3,0,-0.03919840500157875,0.03430038648492398,-0.03427152209895601,-0.07349879148650273,-0.004926882902622741,-0.04219840500157875,-0.007926882902622744
KOSPI,b,6,2016-07,20,0,-0.033478445249585674,0.03430038648492398,-0.025760132668703188,-0.06777883173450966,-0.007718312580882486,-0.03647844524958568,-0.010718312580882489
KOSPI,c,6,2016-07,0,0,,0.03430038648492398,,,,,
KOSPI,a,1,2016-08,8,0,-0.0634750595088397,0.0031875692557728364,0.01850671336928681,-0.06666262876461254,-0.08198177287812652,-0.06647505950883971,-0.08498177287812653
KOSPI,b,1,2016-08,20,0,-0.02124269709288134,0.0031875692557728364,0.017652773860880988,-0.024430266348654174,-0.03889547095376233,-0.02424269709288134,-0.04189547095376232
KOSPI,c,1,2016-08,2,0,-0.025717926100166655,0.0031875692557728364,0.014067078710678587,-0.02890549535593949,-0.039785004810845244,-0.028717926100166654,-0.04278500481084524
KOSPI,a,3,2016-08,8,0,-0.10949510121050082,-0.02681337056764013,-0.03565767301245283,-0.08268173064286069,-0.07383742819804799,-0.11249510121050083,-0.076837428198048
KOSPI,b,3,2016-08,20,0,-0.08991904931860562,-0.02681337056764013,-0.04487649943035864,-0.06310567875096548,-0.04504254988824698,-0.09291904931860562,-0.04804254988824698
KOSPI,c,3,2016-08,2,0,-0.09607468391649515,-0.02681337056764013,-0.010021045967098432,-0.06926131334885502,-0.08605363794939672,-0.09907468391649515,-0.08905363794939672
KOSPI,a,6,2016-08,8,0,-0.03983024840822587,0.03312581584355047,0.0018053199437375403,-0.07295606425177634,-0.04163556835196341,-0.04283024840822587,-0.04463556835196341
KOSPI,b,6,2016-08,20,0,-0.027500081507900807,0.03312581584355047,0.005165164638612905,-0.060625897351451276,-0.03266524614651371,-0.030500081507900807,-0.03566524614651371
KOSPI,c,6,2016-08,2,0,-0.08521023228462216,0.03312581584355047,-0.018177837494882488,-0.11833604812817262,-0.06703239478973967,-0.08821023228462216,-0.07003239478973967
KOSPI,a,1,2016-09,10,0,-0.07978643688341203,-0.016799142596764013,-0.027589407120797077,-0.06298729428664801,-0.05219702976261495,-0.08278643688341203,-0.05519702976261495
KOSPI,b,1,2016-09,20,0,-0.08908695841363014,-0.016799142596764013,-0.04043655547109967,-0.07228781581686612,-0.048650402942530466,-0.09208695841363014,-0.05165040294253047
KOSPI,c,1,2016-09,2,0,-0.15080019798713085,-0.016799142596764013,-0.0001680617954714536,-0.13400105539036683,-0.15063213619165938,-0.15380019798713085,-0.15363213619165939
KOSPI,a,3,2016-09,10,0,-0.03924318985347923,-0.008297332781262984,-0.004308237737878684,-0.030945857072216247,-0.03493495211560055,-0.04224318985347923,-0.03793495211560055
KOSPI,b,3,2016-09,20,0,-0.14059776310657457,-0.008297332781262984,-0.0430058281946709,-0.13230043032531158,-0.09759193491190367,-0.14359776310657457,-0.10059193491190367
KOSPI,c,3,2016-09,2,0,-0.21579869367314658,-0.008297332781262984,-0.050556053774846337,-0.2075013608918836,-0.16524263989830024,-0.21879869367314658,-0.16824263989830024
KOSPI,a,6,2016-09,10,0,0.033052723450426355,0.06515299888035835,0.011429701698778811,-0.03210027542993199,0.021623021751647542,0.030052723450426356,0.018623021751647546
KOSPI,b,6,2016-09,20,1,-0.15481235398295146,0.06515299888035835,0.09266920205182831,-0.21996535286330982,-0.24748155603477978,-0.15781235398295146,-0.2504815560347798
KOSPI,c,6,2016-09,2,0,-0.3110589723432683,0.06515299888035835,0.23610404542663319,-0.37621197122362665,-0.5471630177699015,-0.3140589723432683,-0.5501630177699015
KOSPI,a,1,2016-10,6,0,-0.038828687015219764,-0.013513273576468492,-0.02899348068872408,-0.025315413438751273,-0.009835206326495684,-0.041828687015219766,-0.012835206326495686
KOSPI,b,1,2016-10,20,0,-0.05568853435468217,-0.013513273576468492,-0.021341381511654496,-0.04217526077821368,-0.034347152843027674,-0.05868853435468217,-0.03734715284302768
KOSPI,c,1,2016-10,3,0,-0.09458140777181474,-0.013513273576468492,-0.027116915712871247,-0.08106813419534625,-0.0674644920589435,-0.09758140777181475,-0.0704644920589435
KOSPI,a,3,2016-10,6,0,-0.06287115620932343,0.03725080016411489,0.006963446581218424,-0.10012195637343832,-0.06983460279054185,-0.06587115620932343,-0.07283460279054185
KOSPI,b,3,2016-10,20,0,-0.004926361072128705,0.03725080016411489,0.0035151177990871947,-0.04217716123624359,-0.0084414788712159,-0.007926361072128706,-0.0114414788712159
KOSPI,c,3,2016-10,3,0,-0.0667135634068774,0.03725080016411489,0.009115446308217446,-0.10396436357099229,-0.07582900971509485,-0.0697135634068774,-0.07882900971509485
